name,lat,lon,住所,URL,備考
黒福公園,34.75824558,137.3909398,愛知県豊橋市東松山町
中部地区市民館,34.758929,137.391255,愛知県豊橋市東松山町23
黒潮台公園,34.65859693,137.3728354,愛知県豊橋市東赤沢町
豊南小学校,34.66143734,137.3629832,愛知県豊橋市東赤沢町字西横根130
豊南小学校（グラウンド）,34.66110936,137.3635711,愛知県豊橋市東赤沢町字西横根130
東田仲の町公園,34.76296075,137.4167117,愛知県豊橋市東田仲の町
東田公園,34.77012224,137.4189348,愛知県豊橋市東田町
豊橋競輪場,34.77034691,137.4173875,愛知県豊橋市東田町87
桜ヶ丘公園,34.76363856,137.405265,愛知県豊橋市東田町北蓮田
林公園,34.7541188,137.3657308,愛知県豊橋市東脇1
南消防署西分署（３階訓練室等）,34.75501675,137.3684878,愛知県豊橋市東脇1-1-8
ハイツ仲六（３階以上廊下等）,34.7549209,137.3677505,愛知県豊橋市東脇1-3-10
牟呂地区市民館,34.75209925,137.3615355,愛知県豊橋市東脇2-8-23
牟呂地区市民館（２階）,34.75217593,137.3614641,愛知県豊橋市東脇2-8-23
井ノ瀬公園,34.75263808,137.3690908,愛知県豊橋市東脇3
行合公園,34.75001722,137.3636589,愛知県豊橋市東脇4
川西公園,34.73055246,137.3788317,愛知県豊橋市内張町
寺東公園,34.72846271,137.374508,愛知県豊橋市内張町
薬師公園,34.77271168,137.4155454,愛知県豊橋市南牛川1
東先原公園,34.7723679,137.4194632,愛知県豊橋市南牛川1
青陵地区市民館,34.775719,137.418193,愛知県豊橋市南牛川2-4-1
大清水小学校,34.69569816,137.3632461,愛知県豊橋市南大清水町字元町78
大清水校区市民館,34.69537471,137.3639274,愛知県豊橋市南大清水町字元町78
大清水小学校（グラウンド）,34.69569374,137.3639649,愛知県豊橋市南大清水町字元町78
二川中学校（グラウンド）,34.71492007,137.4502927,愛知県豊橋市二川町字西向山41-10
二川中学校,34.715688,137.449868,愛知県豊橋市二川町字西向山41-10
二川小学校（グラウンド）,34.72667725,137.4505205,愛知県豊橋市二川町字北裏80
二川小学校,34.726381,137.450479,愛知県豊橋市二川町字北裏80
中消防署前芝出張所（屋上）,34.784265,137.344368,愛知県豊橋市日色野町字新切46-1
アーバンヒル馬見塚（３階以上廊下等）,34.77372568,137.3594018,愛知県豊橋市馬見塚町35
梅薮地区津波防災センター（屋上）,34.791566,137.327344,愛知県豊橋市梅薮町字西神25-1
豊橋市公会堂,34.76803722,137.39224,愛知県豊橋市八町通2-22
八町小学校,34.76731638,137.3987601,愛知県豊橋市八町通5-5
八町小学校（グラウンド）,34.76693299,137.3987494,愛知県豊橋市八町通5-5
八町校区市民館,34.76721525,137.3981982,愛知県豊橋市八町通5-5
中島公園,34.74349018,137.4282504,愛知県豊橋市飯村町
高山緑地（白ヶ池）,34.74081007,137.4246724,愛知県豊橋市飯村町
本郷公園,34.7489427,137.4303801,愛知県豊橋市飯村町
二軒茶屋公園,34.74388682,137.4205316,愛知県豊橋市飯村南2
飯村小学校,34.742573,137.425563,愛知県豊橋市飯村南4-6-4
飯村校区市民館,34.74242961,137.424832,愛知県豊橋市飯村南4-6-4
飯村小学校（グラウンド）,34.74201911,137.4252504,愛知県豊橋市飯村南4-6-4
南池上公園,34.73950512,137.4272037,愛知県豊橋市飯村南5
弥六公園,34.74568055,137.4175537,愛知県豊橋市飯村北1
西山第二公園,34.74801104,137.4198915,愛知県豊橋市飯村北2
西山第一公園,34.74621872,137.4218984,愛知県豊橋市飯村北2
宮前公園,34.74530981,137.4247734,愛知県豊橋市飯村北3
寺前公園,34.74646673,137.4288626,愛知県豊橋市飯村北4
東部中学校（グラウンド）,34.74811816,137.4288842,愛知県豊橋市飯村北4-1-2
東部中学校,34.748016,137.428396,愛知県豊橋市飯村北4-1-2
本郷地区市民館,34.719631,137.400661,愛知県豊橋市浜道町字桜50-7
国道２３号豊橋バイパス豊川橋料金所跡地,34.76719483,137.3326479,愛知県豊橋市富久縞町
レイクタウン第二公園,34.68241227,137.3604044,愛知県豊橋市富士見台1
レイクタウン第六公園,34.67956496,137.3594856,愛知県豊橋市富士見台2
レイクタウン第三公園,34.68187697,137.3591558,愛知県豊橋市富士見台2
レイクタウン第四公園,34.68071088,137.3572067,愛知県豊橋市富士見台2
レイクタウン第七公園,34.67905434,137.3572761,愛知県豊橋市富士見台2
レイクタウン第八公園,34.68006481,137.3556142,愛知県豊橋市富士見台2
富士見小学校,34.6816321,137.3577315,愛知県豊橋市富士見台2-1-5
富士見校区市民館,34.68190161,137.3576194,愛知県豊橋市富士見台2-1-5
富士見小学校（グラウンド）,34.68159386,137.3584718,愛知県豊橋市富士見台2-1-5
レイクタウン第五公園,34.68060844,137.3610889,愛知県豊橋市富士見台3
レイクタウン第十公園,34.67941431,137.3630974,愛知県豊橋市富士見台3
レイクタウン第九公園,34.67896318,137.3612112,愛知県豊橋市富士見台3
坪ノ谷公園,34.67711543,137.3694137,愛知県豊橋市富士見台4
富士見台第三公園,34.67554901,137.3667301,愛知県豊橋市富士見台5
富士見台第二公園,34.67437795,137.3714508,愛知県豊橋市富士見台5
富士見台第四公園,34.67969423,137.3689086,愛知県豊橋市富士見台6
富士見台第一公園,34.68103801,137.3726687,愛知県豊橋市富士見台6
時習館高等学校（グラウンド）,34.7401744,137.3841406,愛知県豊橋市富本町
時習館高等学校,34.739461,137.3843665,愛知県豊橋市富本町
平川公園,34.76303594,137.4228553,愛知県豊橋市平川町
平川本町公園,34.76145547,137.4268809,愛知県豊橋市平川本町2
豊岡公園,34.75760916,137.4214477,愛知県豊橋市豊岡町
豊丘高等学校（グラウンド）,34.75713656,137.4190634,愛知県豊橋市豊岡町74
豊丘高等学校,34.75701305,137.4202459,愛知県豊橋市豊岡町74
居村公園,34.7617294,137.4328759,愛知県豊橋市北岩田1
蝉川第二公園,34.76266899,137.4310761,愛知県豊橋市北岩田1
ヒカイ公園,34.75934008,137.439195,愛知県豊橋市北岩田2
中山田池公園,34.73647769,137.3994583,愛知県豊橋市北山町
南部地区市民館,34.737056,137.399578,愛知県豊橋市北山町95-1
南部中学校,34.73736625,137.3877501,愛知県豊橋市北山町字東浦1-4
南部中学校（グラウンド）,34.7377821,137.386409,愛知県豊橋市北山町字東浦1-4
栄小学校,34.73859009,137.3884126,愛知県豊橋市北山町字東浦46-4
栄小学校（グラウンド）,34.73856952,137.3875972,愛知県豊橋市北山町字東浦46-4
栄校区市民館,34.739136,137.387276,愛知県豊橋市北山町字東浦46-4
百北公園,34.76428482,137.3734739,愛知県豊橋市北側町
牧野町中央公園,34.73701635,137.4033047,愛知県豊橋市牧野町
湊町公園,34.77191779,137.3847094,愛知県豊橋市湊町
外神公園,34.75748177,137.3620563,愛知県豊橋市牟呂外神町
公文公園,34.75356148,137.3586571,愛知県豊橋市牟呂公文町
市場公園,34.74730534,137.3569575,愛知県豊橋市牟呂市場町
クオリアビル（３階以上部屋等）,34.74921337,137.3589658,愛知県豊橋市牟呂市場町11-1
真裏口公園,34.75767239,137.3575738,愛知県豊橋市牟呂水神町
牟呂大海津公園,34.75602576,137.3580186,愛知県豊橋市牟呂大西町
大西公園,34.75293409,137.3533782,愛知県豊橋市牟呂大西町
作神公園,34.74950113,137.3549957,愛知県豊橋市牟呂中村町
牟呂小学校,34.75065944,137.3579448,愛知県豊橋市牟呂中村町1-4
牟呂校区市民館,34.75125846,137.3585899,愛知県豊橋市牟呂中村町1-4
牟呂校区市民館（２階）,34.75130295,137.3584866,愛知県豊橋市牟呂中村町1-4
牟呂小学校（校舎３階廊下）,34.75093712,137.3577303,愛知県豊橋市牟呂中村町1-4
牟呂内田公園,34.76124,137.356939,愛知県豊橋市牟呂町
三ツ山公園,34.76039235,137.3603903,愛知県豊橋市牟呂町
牟呂大塚公園,34.74855256,137.3679828,愛知県豊橋市牟呂町
坂津公園,34.759648,137.359148,愛知県豊橋市牟呂町
東里公園,34.748685,137.371204,愛知県豊橋市牟呂町
スペリア豊橋（３階以上廊下等）,34.74186451,137.3643345,愛知県豊橋市牟呂町字古幡焼17
青少年センター（３階以上研修室等）,34.74937102,137.3719193,愛知県豊橋市牟呂町字東里26
青少年センター,34.74954081,137.3716942,愛知県豊橋市牟呂町字東里26
西部住宅（３階以上共用階段）,34.75003369,137.3709131,愛知県豊橋市牟呂町字東里29-1
汐田校区市民館,34.74661246,137.3627088,愛知県豊橋市牟呂町字北汐田50-1
汐田小学校（グラウンド）,34.74646333,137.3635515,愛知県豊橋市牟呂町字北汐田50-1
汐田小学校（校舎３階廊下）,34.74680641,137.363079,愛知県豊橋市牟呂町字北汐田50-1
汐田小学校,34.746903,137.363263,愛知県豊橋市牟呂町字北汐田50-1
豊橋西高等学校（校舎３・４階教室）,34.76121226,137.3419897,愛知県豊橋市牟呂町西明治新右前4
野依台中央公園,34.69706402,137.3735641,愛知県豊橋市野依台1
野依台西山第二公園,34.7011298,137.3753218,愛知県豊橋市野依台1
野依台第五公園,34.69442456,137.3703062,愛知県豊橋市野依台2
野依台第二公園,34.69514835,137.3731396,愛知県豊橋市野依台2
野依台上藤ヶ谷公園,34.69157484,137.3662801,愛知県豊橋市野依台2
野依小学校,34.69798223,137.3886785,愛知県豊橋市野依町字諏訪125
野依小学校（グラウンド）,34.69751031,137.3892632,愛知県豊橋市野依町字諏訪125
野依校区市民館,34.69830823,137.3877629,愛知県豊橋市野依町字諏訪149-1
フォレスト野田（３階廊下等）,34.77485993,137.3725735,愛知県豊橋市野田町字野田165-1-2
緑ヶ丘公園,34.77575585,137.4350384,愛知県豊橋市緑ケ丘2
花の木公園,34.77822897,137.4354473,愛知県豊橋市緑ケ丘2
浪ノ上公園,34.78714305,137.422168,愛知県豊橋市浪ノ上町
藤ノ花女子高等学校,34.76372216,137.4089234,愛知県豊橋市老松町109
レイクタウン第一公園,34.68460903,137.3545549,愛知県豊橋市老津町
老津公園,34.69317105,137.3349951,愛知県豊橋市老津町
老津池上公園,34.68729574,137.3531962,愛知県豊橋市老津町
老津校区市民館,34.69594,137.3360847,愛知県豊橋市老津町字宮脇15-1
章南中学校,34.69550796,137.3350016,愛知県豊橋市老津町字宮脇15-2
章南中学校（グラウンド）,34.69501839,137.3350874,愛知県豊橋市老津町字宮脇15-2
老津小学校（グラウンド）,34.69622144,137.3354343,愛知県豊橋市老津町字宮脇15-4
老津小学校,34.69658631,137.335696,愛知県豊橋市老津町字宮脇15-4
家政高等専修学校,34.69043109,137.3360167,愛知県豊橋市老津町字西高縄78
家政高等専修学校（グラウンド）,34.69027525,137.3358289,愛知県豊橋市老津町字西高縄78
